"USERID","AGE","GENDER","AREA","JOB","INCOME","EDUCATION","FAMILY","INTEREST","DEVICE"
"73529e82-300c-4bd4-804c-7b3e7ccadfde","45-54","女性","奈良県","主婦","300-500万円","大卒","子供あり","ガーデニング","スマホ中心"
"c6dc9841-c9d4-4c44-b2c1-84d1e176f237","18-24","その他","大阪府","主婦","300万円未満","高卒","既婚","ペット","スマホ中心"
"415f1dbe-9b63-4453-914c-7615f24b8cb0","35-44","女性","山形県","教師","1000万円以上","高卒","子供あり","読書","マルチデバイス"
"df64ce1a-61d9-4907-8e16-60840e2d07fe","45-54","男性","石川県","エンジニア","700-1000万円","専門学校卒","独身","テクノロジー","スマホ中心"
"7c7ebd58-ec86-4278-8f72-2d3e56a2175c","45-54","その他","秋田県","フリーランス","300-500万円","高卒","既婚","ファッション","マルチデバイス"
"8589f4a3-f24c-44f2-8e89-cd81a7412ba7","18-24","男性","山口県","エンジニア","700-1000万円","大卒","独身","写真撮影","PC中心"
"65057bc7-6f32-4db4-8ba4-b4602c374a9c","65+","その他","大分県","販売員","300-500万円","専門学校卒","既婚","写真撮影","PC中心"
"1fde7e09-45cc-48b1-a490-84892128280a","18-24","男性","石川県","アーティスト","700-1000万円","大学院卒","独身","旅行","マルチデバイス"
"436d2591-3bcf-45c1-a356-c119cb05f7ac","45-54","女性","大阪府","会社員","500-700万円","大学院卒","独身","スポーツ","PC中心"
"c61dc31b-eed7-4b92-bab0-aef8b370638c","45-54","女性","兵庫県","アーティスト","300万円未満","専門学校卒","独身","料理","PC中心"
"926ba099-80a8-4606-912e-af01d3381362","65+","男性","兵庫県","研究者","500-700万円","大学院卒","子供あり","写真撮影","マルチデバイス"
"97832370-b2d6-4d59-8fa6-5f65af8052fe","55-64","女性","島根県","教師","500-700万円","専門学校卒","既婚","映画鑑賞","マルチデバイス"
"5e5b69c9-0a6e-44c7-aef3-64ac48ddf3a1","45-54","男性","熊本県","主婦","300万円未満","高卒","子供あり","読書","マルチデバイス"
"071c593e-248f-40d7-831d-3be037465f5f","45-54","男性","千葉県","アーティスト","1000万円以上","大学院卒","既婚","料理","マルチデバイス"
"1114425c-40c6-4579-a295-1113dd6852d0","18-24","女性","茨城県","学生","300万円未満","大卒","既婚","ファッション","PC中心"
"5a76991f-16f6-44de-93db-e5bfd899a9ac","35-44","女性","青森県","エンジニア","300万円未満","大学院卒","既婚","ペット","マルチデバイス"
"6a0c2190-c3a5-4141-b295-84b5bcbc0f23","65+","その他","群馬県","エンジニア","300万円未満","高卒","既婚","アウトドア","PC中心"
"8b12d79e-6975-4c03-9128-9f55a9d0be3f","45-54","女性","鳥取県","学生","1000万円以上","専門学校卒","子供あり","投資","スマホ中心"
"a9d4bb6f-22ee-4aac-a805-4840234c5216","65+","男性","岩手県","弁護士","1000万円以上","高卒","子供あり","ペット","PC中心"
"bda32350-9149-49b1-ae5e-813e30e7e749","35-44","その他","富山県","無職","1000万円以上","大卒","子供あり","投資","PC中心"
"8d77f834-297f-441e-8b29-10e981aa5bf1","35-44","女性","静岡県","デザイナー","1000万円以上","高卒","独身","音楽","スマホ中心"
"2661fde8-e911-413d-956f-a75aac1b51f2","35-44","その他","愛知県","学生","700-1000万円","専門学校卒","独身","プログラミング","PC中心"
"a2e27ba2-4322-4c0f-bad2-17f790bf49f7","55-64","その他","熊本県","フリーランス","300万円未満","大学院卒","既婚","ファッション","マルチデバイス"
"f5ec94a0-ea89-4909-b2bf-3870a5756bb8","45-54","女性","山形県","フリーランス","500-700万円","大学院卒","既婚","ゲーム","マルチデバイス"
"bebd0129-d210-4e7b-854c-599d8876d9d3","45-54","その他","佐賀県","弁護士","1000万円以上","専門学校卒","独身","プログラミング","マルチデバイス"
"f8ed79b8-0726-4b74-9082-2c5183806bf9","65+","女性","和歌山県","デザイナー","300万円未満","高卒","既婚","アウトドア","PC中心"
"5f4481ac-2a2c-444a-860f-23453aaade16","35-44","男性","徳島県","医師","300-500万円","大学院卒","既婚","音楽","PC中心"
"680ad595-8776-4105-b962-9db879872975","55-64","その他","香川県","教師","300万円未満","大学院卒","子供あり","ファッション","マルチデバイス"
"efe75bd4-6030-4550-bfb4-cd30da0cb005","25-34","女性","沖縄県","エンジニア","300-500万円","高卒","独身","音楽","スマホ中心"
"dc0466f2-bcb1-4f97-8b1d-beadd6c96840","35-44","その他","鳥取県","会社員","300-500万円","高卒","子供あり","ペット","スマホ中心"
"d5922dc1-02c8-481d-afaa-98c2c061b006","25-34","男性","静岡県","フリーランス","300-500万円","大学院卒","子供あり","料理","マルチデバイス"
"307adc58-1806-4c2d-80c3-1a575760e989","18-24","男性","東京都","会社員","1000万円以上","専門学校卒","既婚","読書","マルチデバイス"
"00faaf59-23fc-4f5c-ab72-dc079a777369","25-34","男性","栃木県","デザイナー","500-700万円","大学院卒","独身","アウトドア","スマホ中心"
"da8a8856-ce19-4639-894b-32d6df4ce8c0","65+","その他","佐賀県","フリーランス","300万円未満","大卒","独身","旅行","スマホ中心"
"7b2ba4af-2dab-4361-a700-bba311edf127","45-54","女性","島根県","無職","1000万円以上","専門学校卒","独身","スポーツ","マルチデバイス"
"1d3cbd19-38b9-4dca-bea4-0134d883615a","18-24","女性","熊本県","経営者","300万円未満","専門学校卒","既婚","旅行","スマホ中心"
"4102007d-f35d-44ff-90fa-d6c264066d5f","18-24","男性","茨城県","アーティスト","300万円未満","専門学校卒","既婚","ゲーム","PC中心"
"2d40c144-2fc2-4edf-bc08-6ad61d15438e","55-64","女性","滋賀県","弁護士","700-1000万円","大学院卒","子供あり","アウトドア","PC中心"
"b1b439df-2ae9-43b1-bb96-48e7c4408f03","55-64","男性","秋田県","販売員","1000万円以上","専門学校卒","子供あり","アウトドア","マルチデバイス"
"b819b8bd-ed2a-4f08-a789-5d1dd9af92e8","25-34","その他","福岡県","学生","1000万円以上","高卒","子供あり","ガーデニング","マルチデバイス"
"d67e7faf-d493-4a80-aebd-e2adb62ab040","18-24","女性","京都府","学生","700-1000万円","大卒","独身","テクノロジー","PC中心"
"b07eb8ab-6ef9-4d77-829b-eb9b154c6645","25-34","その他","福島県","アーティスト","500-700万円","大学院卒","子供あり","スポーツ","スマホ中心"
"cb2ee14f-4a57-45bb-bc6d-98bc77bb12a2","35-44","女性","秋田県","アーティスト","300万円未満","高卒","子供あり","料理","マルチデバイス"
"2693f3b3-dd23-4973-8a22-baf991c7c004","45-54","男性","兵庫県","フリーランス","1000万円以上","大卒","既婚","ペット","PC中心"
"1c2100cb-142a-4a2c-8ed6-96b8a2578960","25-34","女性","神奈川県","デザイナー","700-1000万円","大学院卒","既婚","アウトドア","PC中心"
"a5bf36b4-403c-4e8f-93d8-bda79d82eff9","55-64","女性","奈良県","経営者","300万円未満","大学院卒","既婚","映画鑑賞","マルチデバイス"
"dd0b6460-6cdc-4f85-9293-66dad4f6921d","45-54","女性","神奈川県","医師","500-700万円","大学院卒","既婚","ガーデニング","マルチデバイス"
"66d45e6a-f4d9-4da0-b7b6-b29bd6f40c07","25-34","その他","鹿児島県","弁護士","1000万円以上","高卒","独身","料理","スマホ中心"
"7bb36ab6-c8b7-4ffb-9d2d-9a5dbd99f980","45-54","その他","鹿児島県","会社員","300-500万円","高卒","子供あり","読書","スマホ中心"
"a28ba6d4-500c-442c-82b3-7d7fb18276e8","65+","女性","滋賀県","研究者","700-1000万円","大卒","子供あり","ファッション","PC中心"
"6f384a62-c145-491a-a562-ffb95890536a","18-24","女性","福島県","デザイナー","500-700万円","高卒","子供あり","アウトドア","スマホ中心"
"2b7360f1-fd12-4d16-8bb8-74a8b2a2c67c","18-24","その他","岐阜県","教師","300-500万円","高卒","既婚","写真撮影","マルチデバイス"
"361ac010-93de-4f4b-bd75-5e755e013533","35-44","男性","神奈川県","フリーランス","1000万円以上","高卒","既婚","ファッション","スマホ中心"
"a5090651-41b2-4aa5-a62b-942b123d881a","35-44","男性","熊本県","フリーランス","300万円未満","大学院卒","子供あり","ファッション","スマホ中心"
"756ed359-575b-4307-b14a-7dc9c6041218","18-24","男性","福島県","医師","500-700万円","専門学校卒","独身","投資","PC中心"
"87a0a074-3a0e-4789-aac7-eea55fb7d8c1","25-34","男性","富山県","会社員","700-1000万円","大卒","独身","ペット","マルチデバイス"
"84992ac5-f317-49b8-b950-7aebd2adace1","35-44","男性","岩手県","アーティスト","700-1000万円","大卒","既婚","読書","マルチデバイス"
"50f06bcb-80b2-48a1-8028-2bd044c380dd","45-54","その他","長崎県","フリーランス","1000万円以上","専門学校卒","独身","スポーツ","スマホ中心"
"a9c782c3-3dc6-408d-bef2-b2a4d4af15c8","35-44","男性","新潟県","医師","500-700万円","大卒","既婚","スポーツ","PC中心"
"05736780-d350-403a-9cb5-248619888efb","25-34","その他","青森県","販売員","500-700万円","大卒","既婚","読書","PC中心"
"d7f7b6bc-8321-4b66-87e5-50e18b071441","55-64","女性","兵庫県","教師","300万円未満","大卒","子供あり","映画鑑賞","PC中心"
"a7465d0c-4c4f-41d8-93dc-9d8de93d1bf4","35-44","女性","鹿児島県","無職","1000万円以上","高卒","子供あり","旅行","マルチデバイス"
"ff8fe6c6-2775-4300-af1c-97b22d986713","55-64","その他","神奈川県","経営者","1000万円以上","大卒","子供あり","テクノロジー","マルチデバイス"
"865831f1-da87-4caa-a197-0d62014e7816","25-34","その他","兵庫県","エンジニア","500-700万円","専門学校卒","独身","映画鑑賞","PC中心"
"f0793650-2c89-41d4-83da-641cc6cd72cb","35-44","女性","福井県","経営者","700-1000万円","大学院卒","子供あり","読書","マルチデバイス"
"d7c9a280-6f25-4e24-9225-8368c4dcea2b","35-44","その他","京都府","経営者","1000万円以上","高卒","子供あり","ガーデニング","マルチデバイス"
"f1b38097-bf09-48b7-965e-a3952a07b8bc","25-34","女性","福井県","医師","300万円未満","大卒","子供あり","スポーツ","PC中心"
"1b26f5c4-1169-4339-aa9c-1813fe6281d6","65+","その他","広島県","デザイナー","300-500万円","大学院卒","既婚","ガーデニング","マルチデバイス"
"a5a42f60-01c0-4a2f-b4c6-1c7eecd919fc","35-44","女性","埼玉県","販売員","700-1000万円","高卒","子供あり","読書","PC中心"
"5fe045ef-66c1-4c49-9df1-4a4e576a2c54","45-54","女性","熊本県","フリーランス","300-500万円","専門学校卒","既婚","ガーデニング","スマホ中心"
"99440322-c08a-4a7c-bba8-8810a680e436","35-44","その他","和歌山県","公務員","300万円未満","専門学校卒","既婚","読書","PC中心"
"61a4e8d7-4b04-4ad3-b764-564cdb6cc904","35-44","その他","岐阜県","教師","300万円未満","大学院卒","既婚","ガーデニング","マルチデバイス"
"ff74540b-0024-4626-aea0-c9c300974aa0","45-54","その他","山梨県","販売員","700-1000万円","大学院卒","子供あり","アウトドア","マルチデバイス"
"867ad591-4185-4276-a8bc-8394890387d4","18-24","男性","京都府","教師","300万円未満","大卒","独身","スポーツ","マルチデバイス"
"ce2260d8-0b8b-44dd-a14a-f543d6135797","65+","男性","山形県","フリーランス","700-1000万円","専門学校卒","既婚","ペット","スマホ中心"
"efd61b5c-6579-4d01-8657-227d5e390e0a","18-24","男性","山梨県","公務員","300-500万円","大卒","子供あり","読書","PC中心"
"11f5153a-60c2-4914-8bd4-e74d4ac3578e","25-34","女性","沖縄県","研究者","700-1000万円","専門学校卒","独身","旅行","スマホ中心"
"a638cf68-da7d-4661-9b62-6216928a60dd","65+","女性","徳島県","フリーランス","1000万円以上","大学院卒","既婚","スポーツ","スマホ中心"
"c9fc330e-d5ea-4790-8281-c115442e8771","35-44","その他","宮崎県","医師","300万円未満","専門学校卒","独身","スポーツ","マルチデバイス"
"cd10ad74-c8b9-42ec-abd3-4260718014f2","18-24","その他","山形県","教師","1000万円以上","大学院卒","既婚","料理","PC中心"
"a8a3335a-d7f6-40b9-9ff1-e1108dbea824","25-34","その他","大分県","経営者","300-500万円","高卒","子供あり","ガーデニング","マルチデバイス"
"f91bbb19-b656-4c13-8bc6-706ff64e9e00","25-34","男性","高知県","無職","300-500万円","大学院卒","独身","スポーツ","PC中心"
"cc310b40-ed9b-43bc-8b52-ab003563097b","35-44","その他","鳥取県","弁護士","700-1000万円","専門学校卒","子供あり","旅行","マルチデバイス"
"b104765a-6bdb-4aa8-93fe-f497a2fa463c","25-34","女性","長崎県","デザイナー","300-500万円","高卒","子供あり","ガーデニング","スマホ中心"
"71b6037e-2b6c-4a77-9d03-dac15f3f0f7b","18-24","男性","兵庫県","エンジニア","700-1000万円","大卒","独身","ファッション","スマホ中心"
"86ba14a4-ddb2-4280-8fd7-0a56e7b51ab1","65+","女性","山形県","会社員","1000万円以上","大卒","子供あり","投資","PC中心"
"f32b8538-19c6-4540-afcb-4cb193a5dd5c","45-54","女性","千葉県","アーティスト","1000万円以上","大学院卒","子供あり","料理","マルチデバイス"
"f8394a11-11cd-4961-ae9b-bc64677667eb","18-24","女性","沖縄県","弁護士","700-1000万円","専門学校卒","子供あり","アウトドア","PC中心"
"168daf4b-cb13-4291-ab6a-6692fa799180","35-44","女性","滋賀県","主婦","300万円未満","専門学校卒","独身","読書","PC中心"
"53e567a5-f33b-497a-b261-c20cc1bdb3f8","35-44","男性","沖縄県","主婦","300万円未満","大卒","既婚","テクノロジー","マルチデバイス"
"39532e01-e4ef-4b22-bbf0-a1f7afdcec1b","55-64","その他","静岡県","公務員","300-500万円","高卒","子供あり","料理","スマホ中心"
"78675f90-4b5a-41b2-868b-7d4825d1c463","18-24","男性","大分県","フリーランス","300-500万円","専門学校卒","子供あり","料理","マルチデバイス"
"1ccb627e-70f6-4df2-b9a2-475279c44149","25-34","女性","秋田県","販売員","300-500万円","大学院卒","独身","ファッション","マルチデバイス"
"470634ca-e4a0-439e-aa36-c1fd4c6d18dd","55-64","男性","富山県","無職","500-700万円","高卒","子供あり","料理","マルチデバイス"
"469427c1-67e8-4025-bc43-0630f332d900","55-64","男性","宮崎県","エンジニア","1000万円以上","大学院卒","既婚","旅行","スマホ中心"
"38e06f4c-fb05-4571-8185-756d206a8587","18-24","男性","埼玉県","フリーランス","1000万円以上","専門学校卒","子供あり","音楽","スマホ中心"
